time,S,I,R
20.650000000000002,0.01798580890799937,0.046194222154197245,0.9358199689378014
20.700000000000003,0.01792135051164597,0.045422514023790356,0.9366561354645618
20.75,0.01785819435452591,0.044663474482147685,0.9374783311633245
20.8,0.017796310752440543,0.04391690378841058,0.9382867854591469
20.85,0.017735670809953107,0.043182605033145305,0.9390817241568996
20.900000000000002,0.0176762463958488,0.042460384111442775,0.9398633694927064
20.950000000000003,0.01761801011946986,0.04175004969563822,0.9406319401848898
21,0.017560935307890737,0.04105141320769183,0.9413876514844153
21.05,0.017504995983900137,0.0403642887912692,0.9421307152248286
21.1,0.017450166844758246,0.03968849328355934,0.9428613398716804
21.150000000000002,0.017396423241698503,0.03902384618686401,0.9435797305714355
21.200000000000003,0.017343741160144904,0.03837016963999236,0.9442860891998607
21.25,0.017292097200616936,0.037727288389491576,0.9449806144098895
21.3,0.017241468560295375,0.03709502976074286,0.9456635016789596
21.35,0.01719183301522341,0.03647322362895121,0.9463349433558232
21.400000000000002,0.01714316890311863,0.03586170239005415,0.9469951287068252
21.450000000000003,0.01709545510677233,0.035260300931574985,0.9476442439616506
21.5,0.017048671038013753,0.03466885660344348,0.9482824723585408
21.55,0.017002796622217656,0.03408720918880577,0.9489099941889746
21.6,0.01695781228333465,0.03351520087484471,0.9495269868418186
21.650000000000002,0.016913698929424417,0.0329526762236293,0.9501336248469442
21.700000000000003,0.016870437938672978,0.03239948214301201,0.950730079918313
21.75,0.016828011145875742,0.03185546785759096,0.9513165209965314
21.8,0.01678640082936894,0.03132048487975289,0.9518931142908762
21.85,0.01674558969839277,0.030794386980812556,0.9524600233207927
21.900000000000002,0.016705560880870118,0.03027703016226189,0.953017408956866
21.950000000000003,0.016666297911585626,0.029768272627142878,0.9535654294612695
22,0.016627784720750237,0.029267974751556156,0.9541042405276916
22.05,0.016590005622937096,0.028775999056316903,0.954633995320744
22.1,0.016552945306375293,0.0282922101787692,0.9551548445148534
22.150000000000002,0.01651658882258826,0.027816474844768332,0.9556669363326413
22.200000000000003,0.016480921576364483,0.02734866184084082,0.9561704165827926
22.25,0.016445929316048397,0.026888641986530744,0.9566654286974188
22.3,0.01641159812413993,0.02643628810694028,0.9571521137689176
22.35,0.01637791440819171,0.025991475005472327,0.9576306105863338
22.400000000000002,0.01634486489199317,0.025554079436781577,0.9581010556712232
22.450000000000003,0.016312436607031435,0.025123980079940756,0.9585635833130257
22.5,0.016280616884219085,0.02470105751182778,0.9590183256039512
22.55,0.01624939334587941,0.024285194180739038,0.9594654124733796
22.6,0.016218753897980106,0.02387627438023408,0.9599049717217838
22.650000000000002,0.016188686722606607,0.02347418422321565,0.9603371290541757
22.700000000000003,0.016159180270666765,0.023078811616249518,0.9607620081130815
22.75,0.016130223254818787,0.022690046234127556,0.9611797305110515
22.8,0.016101804642614678,0.022307779494677292,0.9615904158627059
22.85,0.016073913649851748,0.021931904533821215,0.9619941818163249
22.900000000000002,0.016046539734125023,0.02156231618088785,0.9623911440849849
22.950000000000003,0.016019672588573668,0.02119891093417736,0.9627814164772468
23,0.015993302135814763,0.020841586936783407,0.9631651109273996
23.05,0.015967418522058126,0.02049024395267292,0.9635423375252667
23.1,0.015942012111395957,0.020144783343025524,0.9639132045455763
23.150000000000002,0.01591707348026146,0.019805108042833256,0.9642778184769032
23.200000000000003,0.015892593412050716,0.019471122537761926,0.9646362840501852
23.25,0.015868562891902357,0.01914273284127467,0.9649887042668208
23.3,0.01584497310162976,0.01881984647201804,0.9653351804263501
23.35,0.0158218154148007,0.01850237243147129,0.9656758121537259
23.400000000000002,0.015799081391959534,0.018190221181858424,0.9660106974261798
23.450000000000003,0.01577676277598727,0.017883304624323363,0.9663399325996872
23.5,0.015754851487594913,0.01758153607736773,0.9666636124350352
23.55,0.015733339620945787,0.017284830255550818,0.9669818301235011
23.6,0.01571221943940258,0.01699310324845145,0.9672946773121438
23.650000000000002,0.015691483371395074,0.016706272499890592,0.9676022441287121
23.700000000000003,0.015671124006404632,0.01642425678741419,0.967904619206179
23.75,0.015651134091061697,0.01614697620203519,0.9682018897069009
23.8,0.01563150652535263,0.015874352128233488,0.9684941413464118
23.85,0.01561223435893245,0.015606307224212978,0.9687814584168524
23.900000000000002,0.015593310787540025,0.015342765402413978,0.9690639238100437
23.950000000000003,0.01557472914951249,0.015083651810279895,0.9693416190402053
24,0.01555648292239577,0.014828892811276632,0.9696146242663253
24.05,0.015538565719648123,0.014578415966162992,0.9698830183141866
24.1,0.01552097128743383,0.014332150014510776,0.970146878698053
24.150000000000002,0.015503693501504188,0.01409002485647244,0.970406281642021
24.200000000000003,0.015486726364163067,0.013851971534794848,0.9706613021010397
24.25,0.015470064001314449,0.013617922217077146,0.9709120137816061
24.3,0.015453700659589347,0.013387810178270787,0.9711584891621374
24.35,0.01543763070354973,0.013161569783420018,0.9714007995130278
24.400000000000002,0.015421848612967018,0.012939136470640461,0.97163901491639
24.450000000000003,0.01540634898017292,0.012720446734334005,0.9718732042854906
24.5,0.015391126507480375,0.012505438108637856,0.9721034353838793
24.55,0.015376176004672485,0.012294049151105496,0.9723297748442197
24.6,0.01536149238655737,0.012086219426617674,0.9725522881868226
24.650000000000002,0.015347070670586986,0.011881889491520898,0.9727710398378897
24.700000000000003,0.015332905974537937,0.011681000877991461,0.9729860931474683
24.75,0.015318993514252487,0.011483496078622667,0.9731975104071227
24.8,0.015305328601437913,0.011289318531232943,0.9734053528673269
24.85,0.01529190664152254,0.011098412603892764,0.9736096807545824
24.900000000000002,0.015278723131566717,0.010910723580167791,0.9738105532882633
24.950000000000003,0.015265773658227151,0.010726197644576172,0.9740080286971945
25,0.015253053895773031,0.010544781868257556,0.9742021642359672
25.05,0.015240559604152416,0.010366424194851466,0.97439301620099406
25.1,0.015228286627107438,0.010191073426582879,0.9745806399463076
25.150000000000002,0.01521623089033689,0.010018679210552398,0.9747650898991085
25.200000000000003,0.015204388399704848,0.009849192025228885,0.974946419575064
25.25,0.015192755239493979,0.009682563167142116,0.9751246815933617
25.3,0.015181327570702273,0.009518744737773067,0.9752999276915225
25.35,0.015170101629381955,0.00935768963063967,0.9754722087399763
25.400000000000002,0.015159073725019357,0.009199351518575429,0.9756415747564031
25.450000000000003,0.015148240238954643,0.009043684841198772,0.9758080749198444
25.5,0.015137597622840171,0.008890644792570694,0.9759717575845871
25.55,0.015127142397136509,0.008740187309038383,0.976132670293823
25.6,0.01511687114964497,0.008592269057262571,0.9762908597930905
25.650000000000002,0.015106780534075688,0.008446847422426186,0.976446372043496
25.700000000000003,0.015096867268650229,0.008303880496622104,0.9765992522347255
25.75,0.015087128134737794,0.00816332706741765,0.9767495447978425
25.8,0.015077559975524067,0.008025146606593567,0.9768972934178803
25.85,0.015068159694711845,0.007889299259055287,0.9770425410462308
25.900000000000002,0.01505892425525253,0.0077557458319140885,0.9771853299128312
25.950000000000003,0.015049850678107692,0.007624447783736017,0.9773257015381542
26,0.01504093604103984,0.0074953672139563285,0.9774636967450018
26.05,0.015032177477431656,0.007368466852457168,0.9775993556701091
26.1,0.015023572175132891,0.0072437100493064534,0.9777327177755586
26.150000000000002,0.015015117375334182,0.0071210607646555865,0.9778638218600081
26.200000000000003,0.015006810371467076,0.007000483558793978,0.9779927060697369
26.25,0.014998648508129592,0.006881943582358191,0.9781194079095101
26.3,0.014990629180036562,0.0067654065666935374,0.9782439642532679
26.35,0.0149827498309942,0.006650838814366158,0.9783664113546375
26.400000000000002,0.014975007952898169,0.006538207189823305,0.9784867848572764
26.450000000000003,0.014967401084754573,0.006427479110199909,0.9786051198050434
26.5,0.01495992681172329,0.006318622536269316,0.9787214506520052
26.55,0.01495258276418301,0.00621160596353614,0.9788358112722787
26.6,0.014945366616817462,0.006106398413469337,0.9789482349697111
26.650000000000002,0.01493827608772226,0.006002969424873324,0.9790587544874022
26.700000000000003,0.014931308937531848,0.005901289045395341,0.9791674020170705
26.75,0.014924462968566006,0.005801327823167003,0.9792742092082648
26.8,0.014917736023995437,0.005703056798578132,0.9793792071774242
26.85,0.01491112598702595,0.005606447496181024,0.9794824265167907
26.900000000000002,0.014904630780100753,0.005511471916723136,0.9795838973031739
26.950000000000003,0.014898248364120396,0.005418102529306432,0.9796836491065709
27,0.01489197673767994,0.005326312263671499,0.9797817109986464
27.05,0.014885813936322892,0.005236074502604562,0.9798781115610704
27.1,0.01487975803181151,0.005147363074465711,0.9799728788937206
27.150000000000002,0.014873807131413055,0.0050601522458364,0.9800660406227485
27.200000000000003,0.014867959377201595,0.004974416714284566,0.9801576239085117
27.25,0.014862212945374986,0.0048901316012455835,0.9802476554533773
27.3,0.014856566045586637,0.004807272445017296,0.980336161509394
27.35,0.014851016920291718,0.00472581519386752,0.9804231678858387
27.400000000000002,0.014845563844107443,0.004645736199252213,0.9805086999566383
27.450000000000003,0.014840205123187079,0.004567012209142734,0.980592782667668
27.5,0.014834939094607369,0.004489620361460529,0.9806754405439301
27.55,0.014829764125769014,0.0044135381776175785,0.9807566976966113
27.6,0.01482467861380993,0.004338743556161113,0.980836577830027
27.650000000000002,0.014819680985027065,0.004265214766477878,0.980915104248493
27.700000000000003,0.01481476969431626,0.0041929304426662865,0.9809922998630156
27.75,0.01480994322463877,0.004121869577665549,0.9810681871976938
27.8,0.014805200086459457,0.004052011517050189,0.9811427883964885
27.85,0.014800538817226592,0.0039833359532510096,0.9812161252295205
27.900000000000002,0.01479595798087313,0.003915822919988935,0.981288219099136
27.950000000000003,0.014791456167263387,0.003849452786072731,0.981359091046662
28,0.014787031991735486,0.0037842062502416443,0.981428761758021
28.05,0.01478268409462318,0.003720064335751643,0.9814972515696232
28.1,0.014778411140763762,0.0036570083847850426,0.9815645804744492
28.150000000000002,0.014774211819036955,0.003595020053184311,0.9816307681277767
28.200000000000003,0.014770084841910105,0.003534081305235442,0.9816958338528524
28.25,0.014766028944992174,0.0034741744085306793,0.9817597966464752
28.3,0.014762042886596893,0.0034152819289150938,0.981822675184486
28.35,0.014758125447314842,0.003357386725515699,0.9818844878271674
28.400000000000002,0.014754275429594258,0.0033004719458518184,0.9819452526245518
28.450000000000003,0.014750491657330349,0.0032445210210254585,0.982004987321642
28.5,0.014746772975462986,0.0031895176609904245,0.9820637093635444
28.55,0.014743118249582493,0.0031354458498989235,0.9821214359005164
28.6,0.014739526365543433,0.003082289841524484,0.98217818379293
28.650000000000002,0.014735996229086164,0.0030300341547599206,0.9822339696161517
28.700000000000003,0.014732526765466,0.0029786635691892113,0.9822888096653426
28.75,0.014729116919089815,0.0029281631207321063,0.9823427199601759
28.8,0.014725765653159915,0.002878518097360289,0.9823957162494775
28.85,0.01472247194932503,0.002829714034884024,0.9824478140157887
28.900000000000002,0.014719234807338239,0.002781736712808083,0.9824990284798514
28.950000000000003,0.014716053244721717,0.0027345721502559164,0.9825493746050201
29,0.014712926296438117,0.00268820660196096,0.9825988671015986
29.05,0.01470985301456846,0.002642626554323995,0.9826475204311051
29.1,0.014706832467996384,0.0025978187215355444,0.9826953488104657
29.150000000000002,0.014703863742098625,0.0025537700417622216,0.9827423662161368
29.200000000000003,0.01470094593844156,0.0025104676733960396,0.98278858638816
29.25,0.01469807817448374,0.0024678989913656663,0.9828340228341482
29.3,0.014695259583284218,0.002426051583508613,0.9828786888332048
29.35,0.014692489313216598,0.0023849132470034297,0.9829225974397777
29.400000000000002,0.01468976652768865,0.0023444719848608737,0.9829657614874482
29.450000000000003,0.014687090404867391,0.002304716002473158,0.9830081935926572
29.5,0.0146844601374095,0.0022656337042203257,0.9830499061583678
29.55,0.014681874932196965,0.0022272136901328116,0.983090911377668
29.6,0.014679334010077849,0.002189444752609333,0.9831312212373106
29.650000000000002,0.01467683660561206,0.0021523158731891613,0.9831708475211964
29.700000000000003,0.014674381966822019,0.0021158162193779285,0.9832098018137977
29.75,0.014671969354948137,0.0020799351415261005,0.9832480955035233
29.8,0.014669598044208986,0.0020446621697592397,0.9832857397860294
29.85,0.01466726732156606,0.0020099870109592712,0.9833227456674722
29.900000000000002,0.01466497648649306,0.001975899545795855,0.9833591239677087
29.950000000000003,0.014662724850749558,0.0019423898258071096,0.983394885323441
30,0.014660511738159009,0.0019094480705288551,0.9834300401913096
30.05,0.014658336484390964,0.0018770646646715863,0.983464598850935
30.1,0.014656198436747455,0.0018452301553444305,0.9834985714079056
30.150000000000002,0.014654096953953392,0.001813935249325277,0.9835319677967189
30.200000000000003,0.014652031405950982,0.0017831708103763636,0.9835647977836702
30.25,0.014650001173697986,0.001752927856604565,0.9835970709696951
30.3,0.014648005648968471,0.0017231975578478232,0.9836287967931813
30.35,0.014646044234159362,0.0016939712331324771,0.9836599845327056
30.400000000000002,0.014644116342105678,0.0016652403482386245,0.9836906433096532
30.450000000000003,0.014642221395885632,0.0016369965131276644,0.9837207820909842
30.5,0.014640358828639686,0.0016092314795480129,0.9837504096918097
30.55,0.014638528083390905,0.0015819371386531452,0.9837795347779533
30.6,0.014636728612868325,0.0015551055186549705,0.9838081658684741
30.650000000000002,0.014634959879333638,0.0015287287825164137,0.9838363113381474
30.700000000000003,0.01463322135441109,0.001502799225682527,0.9838639794199038
30.75,0.014631512518920572,0.001477309273849501,0.9838911782072274
30.8,0.0146298328627138,0.001452251480770949,0.9839179156565128
30.85,0.014628181884513551,0.0014276185261008665,0.9839441995893831
30.900000000000002,0.014626559091755866,0.0014034032132726423,0.9839700376949689
30.950000000000003,0.014624964000435194,0.0013795984674135414,0.9839954375321487
31,0.01462339613495239,0.0013561973332940726,0.984020406531751
31.05,0.014621855027965524,0.0013331929733116595,0.9840449519987202
31.1,0.014620340220243458,0.0013105786655080688,0.9840690811142458
31.150000000000002,0.014618851260522092,0.00128834780162001,0.9840928009378553
31.200000000000003,0.01461738770536329,0.0012664938851623838,0.9841161184094718
31.25,0.014615949119016368,0.001245010529543629,0.9841390403514374
31.3,0.01461453507328216,0.001223891456212634,0.9841615734705026
31.35,0.014613145147379544,0.00120313049283671,0.9841837243597812
31.400000000000002,0.014611778927814435,0.0011827215715100854,0.9842054995006728
31.450000000000003,0.014610436008251173,0.0011626587269924367,0.9842269052647538
31.5,0.014609115989386245,0.001142936094976953,0.9842479479156342
31.55,0.01460781847882433,0.0011235479103874361,0.9842686336107856
31.6,0.014606543090956606,0.0011044885057039794,0.9842889684033368
31.650000000000002,0.014605289446841257,0.00108575230931672,0.9843089582438392
31.700000000000003,0.014604057174086166,0.0010673338439072231,0.9843286089820038
31.75,0.014602845906733738,0.001049227724857031,0.9843479263684064
31.8,0.014601655285147815,0.0010314286586829192,0.9843669160561664
31.85,0.014600484955902637,0.00101393144149844,0.9843855836025961
31.900000000000002,0.014599334571673828,9.967309575012852e-4,0.9844039344708221
31.950000000000003,0.014598203791131333,9.798221774860616e-4,0.9844219740313797
32,0.014597092278834307,9.632001573820518e-4,0.9844397075637807
32.050000000000004,0.01459599970512791,9.468600368155309e-4,0.9844571402580536
32.1,0.014594925746041936,9.307970376962709e-4,0.9844742772162589
32.15,0.014593870083191301,9.15006462827766e-4,0.9844911234539779
32.2,0.0145928324036783,8.994836945408459e-4,0.9845076839017779
32.25,0.014591812399996636,8.842241933502617e-4,0.98452396340665
32.300000000000004,0.014590809769937173,8.692234966338405e-4,0.984539966733426
32.35,0.014589824216495371,8.544772173338873e-4,0.9845556985661678
32.4,0.014588855447780399,8.399810426803977e-4,0.9845711635095362
32.45,0.01458790317692586,8.25730732935773e-4,0.9845863660901354
32.5,0.014586967122002128,8.117221201606566e-4,0.9846013107578343
32.550000000000004,0.014586047005930254,7.97951107000518e-4,0.9846160018870663
32.6,0.0145851425563974,7.844136654926926e-4,0.984630443778107
32.65,0.014584253505773788,7.711058358934708e-4,0.9846446406583299
32.7,0.01458337959103115,7.580237255249556e-4,0.984658596683441
32.75,0.014582520553662603,7.451635076413351e-4,0.9846723159386932
32.800000000000004,0.014581676139603978,7.325214203142301e-4,0.984685802440079
32.85,0.014580846099156525,7.200937653368426e-4,0.9846990601355038
32.9,0.014580030186911022,7.078769071465359e-4,0.9847120929059395
32.95,0.014579228161673213,6.958672717655843e-4,0.9847249045665583
33,0.01457843978639057,6.840613457597706e-4,0.9847374988678467
33.050000000000004,0.01457766482808038,6.724556752145142e-4,0.9847498794967022
33.1,0.014576903057759072,6.610468647282806e-4,0.9847620500775098
33.15,0.014576154250372834,6.498315764229326e-4,0.9847740141732014
33.2,0.014575418184729422,6.388065289707796e-4,0.9847857752862971
33.25,0.014574694643431209,6.279684966380311e-4,0.9847973368599281
33.300000000000004,0.014573983412809398,6.17314308344361e-4,0.9848087022788435
33.35,0.01457328428285941,6.068408467383561e-4,0.9848198748703996
33.4,0.014572597047177413,5.965450472885311e-4,0.9848308579055315
33.45,0.014571921502897949,5.864238973896929e-4,0.9848416545997096
33.5,0.014571257450632705,5.764744354843762e-4,0.9848522681138802
33.550000000000004,0.014570604694410324,5.666937501990881e-4,0.9848627015553878
33.6,0.014569963041617296,5.570789794951461e-4,0.9848729579788849
33.65,0.01456933230293989,5.476273098338232e-4,0.9848830403872235
33.7,0.014568712292307098,5.383359753555957e-4,0.9848929517323346
33.75,0.014568102826834597,5.292022570732422e-4,0.9849026949160894
33.800000000000004,0.01456750372676968,5.20223482078548e-4,0.984912272791149
33.85,0.014566914815437178,5.113970227624197e-4,0.9849216881617977
33.9,0.014566335919186298,5.027202960481474e-4,0.9849309437847629
33.95,0.01456576686733843,4.941907626376227e-4,0.9849400423700213
34,0.014565207492135843,4.8580592627028445e-4,0.9849489865815911
34.050000000000004,0.014564657628691299,4.7756333299456565e-4,0.9849577790383114
34.1,0.01456411711493853,4.6946057045166143e-4,0.984966422314607
34.15,0.01456358579158361,4.6149526717137554e-4,0.9849749189412422
34.2,0.014563063502057147,4.536650918798718e-4,0.9849832714060601
34.25,0.014562550092467336,4.4596775281911826e-4,0.9849914821547107
34.300000000000004,0.014562045411553823,4.3840099707781715e-4,0.9849995535913655
34.35,0.014561549310642373,4.309626099336538e-4,0.9850074880794212
34.4,0.014561061643600335,4.23650414206643e-4,0.9850152879421903
34.45,0.014560582266792885,4.1646226962341223e-4,0.9850229554635809
34.5,0.01456011103904003,4.093960721922263e-4,0.9850304928887649
34.550000000000004,0.01455964782157436,4.024497535885642e-4,0.9850379024248341
34.6,0.014559192477999547,3.9562128055109475e-4,0.9850451862414465
34.65,0.01455874487424955,3.8890865428784573e-4,0.9850523464714597
34.7,0.014558304878548551,3.8230990989242074e-4,0.9850593852115561
34.75,0.014557872361371578,3.7582311577008385e-4,0.9850663045228555
34.800000000000004,0.014557447195405802,3.6944637307353696e-4,0.9850731064315178
34.85,0.014557029255512536,3.631778151482494e-4,0.9850797929293363
34.9,0.01455661841868987,3.570156069871524e-4,0.9850863659743201
34.95,0.014556214564035962,3.509579446945621e-4,0.9850928274912666
35,0.014555817572712976,3.450030549591673e-4,0.985099179372325
35.050000000000004,0.014555427327911642,3.391491945359204e-4,0.9851054234775496
35.1,0.01455504371481642,3.3339464973670334e-4,0.9851115616354441
35.15,0.014554666620571283,3.2773773592959427e-4,0.9851175956434962
35.2,0.014554295934246089,3.2217679704661217e-4,0.9851235272687043
35.25,0.014553931546803539,3.1671020509978714e-4,0.9851293582480938
35.300000000000004,0.0145535733510667,3.113363597054084e-4,0.985135090289225
35.35,0.0145532212416871,3.0605368761633223e-4,0.9851407250706936
35.4,0.014552875115113368,3.0086064226218974e-4,0.9851462642426215
35.45,0.014552534869560426,2.957557032973816e-4,0.9851517094271393
35.5,0.01455220040497921,2.9073737615671955e-4,0.985157062218861
35.550000000000004,0.014551871623026907,2.8580419161857904e-4,0.9851623241853515
35.6,0.014551548427037726,2.809547053754545e-4,0.9851674968675838
35.65,0.014551230721994157,2.761874976117707e-4,0.9851725817803911
35.7,0.014550918414498733,0.00027150117258884523,0.9851775804129094
35.75,0.014550611412746285,2.6689435823687484e-4,0.9851824942290137
35.800000000000004,0.014550309626496664,2.623657057538199e-4,0.9851873246677464
35.85,0.014550012967047962,2.579138892110876e-4,0.9851920731437379
35.9,0.014549721347210151,2.5353760516587924e-4,0.9851967410476209
35.95,0.014549434681279217,2.492355722801055e-4,0.9852013297464376
36,0.014549152885011723,2.450065309457519e-4,0.9852058405840395
36.050000000000004,0.014548875875599816,2.4084924291657996e-4,0.9852102748814806
36.1,0.01454860357164666,2.3676249094607184e-4,0.9852146339374043
36.15,0.014548335893142295,2.3274507843149553e-4,0.9852189190284233
36.2,0.014548072761439918,2.2879582906400157e-4,0.9852231314094931
36.25,0.014547814099232566,2.2491358648464363e-4,0.9852272723142798
36.300000000000004,0.014547559830530193,2.2109721394621736e-4,0.9852313429555206
36.35,0.01454730988063717,2.1734559398083324e-4,0.9852353445253791
36.4,0.01454706417613014,2.1365762807311003e-4,0.9852392781957939
36.45,0.014546822644836274,2.1003223633890707e-4,0.985243145118822
36.5,0.014546585215811892,2.0646835720949705e-4,0.9852469464269759
36.550000000000004,0.014546351819321467,2.0296494712108168e-4,0.9852506832335546
36.6,0.014546122386816967,1.9952098020957297e-4,0.9852543566329706
36.65,0.014545896850917568,1.9613544801053596e-4,0.985257967701069
36.7,0.014545675145389717,1.9280735916421814e-4,0.9852615174954432
36.75,0.014545457205127527,1.8953573912557464e-4,0.985265007055744
36.800000000000004,0.014545242966163567,1.8631963032725586e-4,0.9852684374035064
36.85,0.014545032365573866,1.8315809076505522e-4,0.9852718095436582
36.9,0.01454482534150567,1.8005019441385368e-4,0.9852751244640776
36.95,0.014544621833174528,1.7699503118594485e-4,0.9852783831356368
37,0.01454442178083056,1.7399170642980647e-4,0.9852815865127369
37.050000000000004,0.014544225125740834,1.7103934066895913e-4,0.9852847355335875
37.1,0.014544031810172008,1.6813706934476122e-4,0.9852878311204806
37.15,0.01454384177737328,1.6528404256345984e-4,0.9852908741800606
37.2,0.014543654971559605,1.624794248475438e-4,0.9852938656035902
37.25,0.014543471337895224,1.5972239489130862e-4,0.985296806267211
37.300000000000004,0.014543290822477462,1.5701214532055907e-4,0.9852996970321994
37.35,0.01454311337232081,1.5434788245638866e-4,0.9853025387452202
37.4,0.014542938935341277,1.5172882608295566e-4,0.9853053322385732
37.45,0.01454276746034101,1.491542092191978e-4,0.9853080783304372
37.5,0.014542598896993181,1.4662327789441467e-4,0.9853107778251098
37.550000000000004,0.014542433195827136,1.4413529092764934e-4,0.9853134315132426
37.6,0.014542270308213779,1.4168951971081347e-4,0.9853160401720727
37.65,0.014542110186351237,1.3928524799548228e-4,0.9853186045656506
37.7,0.01454195278325075,1.3692177168330582e-4,0.9853211254450632
37.75,0.0145417980527228,1.34598398619972e-4,0.9853236035486546
37.800000000000004,0.014541645949363493,1.3231444839265755e-4,0.9853260396022411
37.85,0.014541496428541164,1.3006925213091686e-4,0.9853284343193252
37.9,0.014541349446383219,1.278621523109401e-4,0.9853307884013031
37.95,0.014541204959763182,1.2569250256313198e-4,0.9853331025376709
38,0.014541062926288,1.2355966748295143e-4,0.9853353774062263
38.050000000000004,0.014540923304285521,1.2146302244495446e-4,0.9853376136732668
38.1,0.014540786052792229,1.194019534199931e-4,0.9853398119937851
38.15,0.014540651131541158,1.1737585679550808e-4,0.9853419730116606
38.2,0.014540518500950027,1.1538413919887055e-4,0.9853440973598484
38.25,0.014540388122109574,1.1342621732371798e-4,0.9853461856605641
38.300000000000004,0.014540259956772088,1.1150151775923081e-4,0.9853482385254662
38.35,0.014540133967340151,1.0960947682230722e-4,0.985350256555835
38.400000000000006,0.014540010116855543,1.0774954039257811e-4,0.9853522403427493
38.45,0.01453988836898837,1.059211637502232e-4,0.9853541904672588
38.5,0.014539768688026354,1.041238114165322e-4,0.9853561075005545
38.550000000000004,0.014539651038864317,1.0235695699717154e-4,0.9853579920041358
38.6,0.014539535386993844,1.0062008302810778e-4,0.9853598445299753
38.650000000000006,0.01453942169849312,9.891268082414072e-5,0.9853616656206801
38.7,0.014539309940016938,9.723425033000764e-5,0.9853634558096505
38.75,0.014539200078786885,9.55842999740084e-5,0.9853652156212366
38.800000000000004,0.014539092082581695,9.39623465241142e-5,0.9853669455708917
38.85,0.01453898591972776,9.236791494651587e-5,0.9853686461653232
38.900000000000006,0.0145388815590898,9.080053826656798e-5,0.9853703179026411
38.95,0.014538778970061712,8.925975743209378e-5,0.9853719612725037
39,0.014538678122557559,8.774512117900457e-5,0.9853735767562609
39.050000000000004,0.014538578987002705,8.625618589919928e-5,0.9853751648270955
39.1,0.014538481534325132,8.479251551070404e-5,0.9853767259501616
39.150000000000006,0.014538385735946867,8.335368133001128e-5,0.9853782605827206
39.2,0.014538291563775585,8.193926194658641e-5,0.9853797691742753
39.25,0.014538198990196344,8.054884309949941e-5,0.9853812521667016
39.300000000000004,0.014538107988063452,7.918201755614995e-5,0.9853827099943778
39.35,0.014538018530692497,7.783838499304906e-5,0.9853841430843119
39.400000000000006,0.014537930591852488,7.651755187862017e-5,0.9853855518562663
39.45,0.014537844145758143,7.52191313579904e-5,0.9853869367228812
39.5,0.014537759167062304,7.394274313973247e-5,0.9853882980897953
39.550000000000004,0.014537675630848491,7.268801338452899e-5,0.9853896363557644
39.6,0.014537593512623561,7.145457459572473e-5,0.985390951912778
39.650000000000006,0.01453751278831052,7.024206551173283e-5,0.9853922451461752
39.7,0.014537433434241439,6.905013100026836e-5,0.9853935164347558
39.75,0.014537355427150492,6.787842195437273e-5,0.9853947661508926
39.800000000000004,0.014537278744167123,6.672659519020306e-5,0.9853959946606401
39.85,0.014537203362809321,6.559431334655469e-5,0.9853972023238416
39.900000000000006,0.014537129260977005,6.448124478608609e-5,0.9853983894942343
39.95,0.01453705641694554,6.338706349822126e-5,0.9853995565195537
40,0.014536984809359346,6.231144900369632e-5,0.9854007037416344
